WER,MER,WIL,Model,Filename,Elapsed_Time,Hypothesis,Reference
0.18181818181818182,0.18181818181818182,0.3305785123966941,Wav2Vec2,Harvard list 11.wav,4.925051212310791,harvard list number eleven oak is strong and also gives shade cats and dogs each hate the other the pipe began to rust while new open the  crate but don't break the glass add the sum to the product of these free thieves who rob friends deserve jail the ripe taste of cheese improves with age act on these orders with great speed the hog crawled under the high fence move the vat over the hot fire,Harvard list number 11 Oak is strong and also gives shade Cats and Dogs each hate the other The pipe began to rust while new Open the crate but don't break the glass Add the sum to the product of these three Thieves who rob friends deserve jail The ripe taste of cheese improves with age Act on these orders with great speed The hog crawled under the high fence Move the vat over the hot fire
0.18072289156626506,0.18072289156626506,0.3287850195964581,Wav2Vec2,Harvard list 12.wav,3.538015842437744,harvard list number twelve the bark of the pine tree was shiny and dark leaves turn brown and yellow in the fall the penant waved when the wind blew split the log with a quick sharp blow burn pet after the logs give out he ordered peach pie with ice cream weave the carpet on the right hand side hemp is a weed found in parts of the tropics a lame back kept his score low we find joy in the simplest things,"Harvard list number 12 The bark of the pine tree was shiny and dark Leaves turn brown and yellow in the fall The pennant waved when the wind blew Split the log with a quick, sharp blow Burn peat after the logs give out He ordered peach pie with ice cream Weave the carpet on the right hand side Hemp is a weed found in parts of the tropics A lame back kept his score low We find joy in the simplest things"
0.18072289156626506,0.18072289156626506,0.32059947105495157,Wav2Vec2,Harvard list 13.wav,3.1743197441101074,harvard list number thirteen tipout three lists of orders the harder he tried the less he got done the boss ran the show with a watchful eye the cup cracked and spilled its contents paste can cleanse the most dirty brass the slang word for raw whiskey is boose it caught its hind por in a rusty trap the wharf could be seen at the farther shore feel the heat of the weak dying flame the tiny girl took off her hat,Harvard list number 13 Type out three lists of orders The harder he tried the less he got done The boss ran the show with a watchful eye The cup cracked and spilled its contents Paste can cleanse the most dirty brass The slang word for raw whiskey is booze It caught its hind paw in a rusty trap The wharf could be seen at the farther shore Feel the heat of the weak dying flame The tiny girl took off her hat
0.15476190476190477,0.15476190476190477,0.28557256235827666,Wav2Vec2,Harvard list 14.wav,3.1339664459228516,harvard list num fourteen a cramp is no small danger on a swim he said the same phrase thirty times pluck the bright rose without leaves two plus seven is less than ten the glow deepened in the eyes of the sweet girl bring your problems to the wise chief write a fond note to the friend you cherish clothes and lodging are free to new men we frown when events take a bad turn port is a strong wine with a smoky taste,Harvard list number 14 A cramp is no small danger on a swim He said the same phrase thirty times Pluck the bright rose without leaves Two plus seven is less than ten The glow deepened in the eyes of the sweet girl Bring your problems to the wise chief Write a fond note to the friend you cherish Clothes and lodging are free to new men We frown when events take a bad turn Port is a strong wine with a smoky taste
0.1728395061728395,0.1728395061728395,0.315805517451608,Wav2Vec2,Harvard list 15.wav,3.090850591659546,harvard list number fifteen the young kid jumped the rusty gait guess the results from the first scores a salt pickle tastes fine with ham the just claim got the right verdict these thistles bend in a high wind pure bred poodles have curls the tree top waved in a graceful way the spot on the blotter was made by green ink mud was spattered on the front of his white shirt the cigar burned a hole in the desk top,Harvard list number 15 The young kid jumped the rusty gate Guess the result from the first scores A salt pickle tastes fine with ham The just claim got the right verdict Those thistles bend in a high wind Pure bred poodles have curls The tree top waved in a graceful way The spot on the blotter was made by green ink Mud was spattered on the front of his white shirt The cigar burned a hole in the desk top
0.21686746987951808,0.21428571428571427,0.36768761794164606,Wav2Vec2,Harvard list 16.wav,2.992418050765991,harford list number sixteen the empty flask stood on the tin tray a speedy man can beat this track mark he broke a new shoe lace that day the coffeestand is too high for the couch the urged to write short stories is rare the pencils have all been used the pirates seized the crew of the lost ship we tried to replace the coin but failed she sowed the torn coat quite neatly the sofa cushion is red and of light weight,Harvard list number 16 The empty flask stood on the tin tray A speedy man can beat this track mark He broke a new shoelace that day The coffee stand is too high for the couch The urge to write short stories is rare The pencils have all been used The pirates seized the crew of the lost ship We tried to replace the coin but failed She sewed the torn coat quite neatly The sofa cushion is red and of light weight
0.14942528735632185,0.14942528735632185,0.27652265821112443,Wav2Vec2,Harvard list 17.wav,3.0797228813171387,harvard list number seventeen the jacket hung on the back of the wide chair at that high level the air is pure drop the two when you add the figures a filing case is now hard to buy an abrupt start does not win the prize wood is best for making toys and blocks the office paint was a dull sad tan he knew the skill of the great young actress a rag will soak up spilled water a shower of dirt fell from the hot pipes,"Harvard list number 17 The jacket hung on the back of the wide chair At that high level the air is pure Drop the two when you add the figures A filing case is now hard to buy An abrupt start does not win the prize Wood is best for making toys and blocks The office paint was a dull, sad tan He knew the skill of the great young actress A rag will soak up spilled water A shower of dirt fell from the hot pipes"
0.2125,0.20987654320987653,0.36790123456790125,Wav2Vec2,Harvard list 18.wav,2.610602378845215,harvard list number eighteen steam hissed from the broken valv the child almost hurt the small dog here was a sound of dry leaves outside the sky that morning was clear and bright blue torn scraps litted the stone floor sunday is the best part of the week the doctor cured him with these pills the new girl was fired to day at noon they felt gay when the ship arrived in port add the store's account to the last scent,Harvard list number 18 Steam hissed from the broken valve The child almost hurt the small dog There was a sound of dry leaves outside The sky that morning was clear and bright blue Torn scraps littered the stone floor Sunday is the best part of the week The doctor cured him with these pills The new girl was fired today at noon They felt gay when the ship arrived in port Add the store's account to the last cent
0.2375,0.2345679012345679,0.3993749999999999,Wav2Vec2,Harvard list 19.wav,2.9616289138793945,harvard list num nineteen acid burns holes in wool cloth fairy tales should be fun to right eigh t miles of woodland burned to waist the fird act was dull untied the players a young child should not suffer fright add the column and put the sum here we admire and love a good cook there the flood mark is ten inches he carved a head from the round block of marble she has a smart way of wearing clothes,Harvard list number 19 Acid burns holes in wool cloth Fairy tales should be fun to write Eight miles of woodland burned to waste The third act was dull and tired the players A young child should not suffer fright Add the column and put the sum here We admire and love a good cook There the flood mark is ten inches He carved a head from the round block of marble She has a smart way of wearing clothes
0.19767441860465115,0.19767441860465115,0.3562736614386155,Wav2Vec2,Harvard list 20.wav,3.2291016578674316,harford list numbe twenty the fruit of a fig tree is apple shaped corn cobs can be used to kindle a fire where were they when the noise started the paper box is full of fon tax sell your gift to a buyr at a good gain the tongs lay beside the ice pail the petals fall with the next puff of wind bring your best compass to the fird class they could laugh although they were sad farmers came in to thresh the oat crop,Harvard list number 20 The fruit of a fig tree is apple shaped Corn cobs can be used to kindle a fire Where were they when the noise started The paper box is full of thumb tacks Sell your gift to a buyer at a good gain The tongs lay beside the ice pail The petals fall with the next puff of wind Bring your best compass to the third class They could laugh although they were sad Farmers came in to thresh the oat crop
0.1839080459770115,0.18181818181818182,0.322884012539185,Wav2Vec2,Harvard list 21.wav,3.33856201171875,harvard list number twenty one the brown house was on fire to the attic the lure was used to catch trout and flounder float the soap on top of the barth water a blue crane is a tall wading bird a fresh start will work such wonders the club rented the rink for the fifth night after the dance they went straight home the hostess taught the new maid to serve he wrote his last novel there at the inn even the worst will beat his low score,"Harvard list number 21 The brown house was on fire to the attic The lure is used to catch trout and flounder Float the soap on top of the bath water A blue crane is a tall wading bird A fresh start will work such wonders The club rented the rink for the fifth night After the dance, they went straight home The hostess taught the new maid to serve He wrote his last novel there at the inn Even the worst will beat his low score"
0.21686746987951808,0.21176470588235294,0.3637136782423813,Wav2Vec2,Harvard list 22.wav,3.4739506244659424,harvard list number twenty two the cement had dried when he moved it the loss of the second ship was hard to take the fly made its way along the wall do that with a wooden stick lier wires should be kept covered the large house had hot water taps it is hard to arraise blue or red ink write at once or you may forget it the door knob was made of bright clean brass the wreck occurred by the bank on main street,Harvard list number 22 The cement had dried when he moved it The loss of the second ship was hard to take The fly made its way along the wall Do that with a wooden stick Live wires should be kept covered The large house had hot water taps It is hard to erase blue or red ink Write at once or you may forget it The doorknob was made of bright clean brass The wreck occurred by the bank on Main Street
0.24096385542168675,0.23809523809523808,0.4125071715433162,Wav2Vec2,Harvard list 23.wav,3.1601431369781494,harvard list num twenty three a pencil with black lead writes best coax the young caff to drink from a bucket schools for ladies teach charm and grace the lamp shon with a steady green flame they took the axe and the sore to the forest the ancient coin was quite dull and worn the shaky barn fell with a loud crash jas and twing fans like fast music rake the rubbish up and then burn it slash the glold cloth into fine ribbons,Harvard list number 23 A pencil with black lead writes best Coax a young calf to drink from a bucket Schools for ladies teach charm and grace The lamp shone with a steady green flame They took the axe and the saw to the forest The ancient coin was quite dull and worn The shaky barn fell with a loud crash Jazz and swing fans like fast music Rake the rubbish up and then burn it Slash the gold cloth into fine ribbons
0.20481927710843373,0.20481927710843373,0.36768761794164606,Wav2Vec2,Harvard list 24.wav,3.355440378189087,harvard list number twenty four tritor have the court decide the case they are pushed back each time they attack he broke his ties with groups of former friends they floated on the raft to sum their white backs the map had an ex that meant nothing waitings of small fish caught in nets some adds serve to cheat buyers jerk the rope and the bell rings weakly a waxed floor makes us lose balance madam this is the best brand of corn,"Harvard list number 24 Try to have the court decide the case They are pushed back each time they attack He broke his ties with groups of former friends They floated on the raft to sun their white backs The map had an X that meant nothing Whitings are small fish caught in nets Some ads serve to cheat buyers Jerk the rope and the bell rings weakly A waxed floor makes us lose balance Madam, this is the best brand of corn"
0.2235294117647059,0.22093023255813954,0.38590971272229824,Wav2Vec2,Harvard list 25.wav,3.5893971920013428,harvard list number twenty five on the islands the sea breeze is soft and mild the play began as soon as we sat down this will lead the world to more sound and fury adds salt before you fry the egg the rush for funds reached its peak tuesday the birch looks dark white and lonesome the box is held by a brightt red snapper to make pure ice you freeze water the first worm get snapped early jump the fence and hurry up the bank,"Harvard list number 25 On the islands the sea breeze is soft and mild The play began as soon as we sat down This will lead the world to more sound and fury Add salt before you fry the egg The rush for funds reached its peak Tuesday The birch looked stark white and lonesome The box is held by a bright red snapper To make pure ice, you freeze water The first worm gets snapped early Jump the fence and hurry up the bank"
0.24675324675324675,0.24358974358974358,0.42041292041292044,Wav2Vec2,Harvard list 26.wav,3.24993634223938,harvard list numb twenty six yell and clap as the curtains lides back they are men who walk the middle of the road both brothers wear the same size in some form or other we need fun the prince ordered his head chopped off the houses are built of red clay bricxk ducks fly north but lack a compass fruit flavors are used in fizz drink these pills do less good than others canned pairs lack full flavor,Harvard list number 26 Yell and clap as the curtain slides back They are men who walk the middle of the road Both brothers wear the same size In some form or other we need fun The prince ordered his head chopped off The houses are built of red clay bricks Ducks fly north but lack a compass Fruit flavors are used in fizz drinks These pills do less good than others Canned pears lack full flavor
0.2222222222222222,0.21686746987951808,0.3638964167419452,Wav2Vec2,Harvard list 27.wav,3.9971201419830322,harford list nu twenty seven the dark pot hung in the front closet carry the pail to the wall and spilet there the train brought our hero to the big town we are sure that one war is enough gray paint stretched for miles around the rude laugh filled the empty room high seats are best for football fans tea served from the brown jug is tasty a dash of pepper spoils beef stew a zestful food is the hot cross bun,Harvard list number 27 The dark pot hung in the front closet Carry the pail to the wall and spill it there The train brought our hero to the big town We are sure that one war is enough Gray paint stretched for miles around The rude laugh filled the empty room High seats are best for football fans Tea served from the brown jug is tasty A dash of pepper spoils beef stew A zestful food is the hot-cross bun
0.23529411764705882,0.23255813953488372,0.4041039671682626,Wav2Vec2,Harvard list 28.wav,3.3611066341400146,harford list num twenty eight the horse trotted around the field at a brisk pace find the twin who stole the peal necklace cut the cord that binds the box tightly the red tape bound the smuggled food look in the corner to find the tanne shirch the cold drizzle will halt the bond drive nine men were hired to dig the ruins the junk yard had a mouldy smell the flints bluttered and lit a pine torch soak the cloth and drown the sharp odour,Harvard list number 28 The horse trotted around the field at a brisk pace Find the twin who stole the pearl necklace Cut the cord that binds the box tightly The red tape bound the smuggled food Look in the corner to find the tan shirt The cold drizzle will halt the bond drive Nine men were hired to dig the ruins The junk yard had a mouldy smell The flint sputtered and lit a pine torch Soak the cloth and drown the sharp odor
0.25,0.24705882352941178,0.4263305322128852,Wav2Vec2,Harvard list 29.wav,3.3934578895568848,harvard list nu twenty nine the shelves were bare of both jam or crackers a joy to every child is the swam boat all set frozen and watch the screen a cloud of dust sung his tender eyes to reach the end he needs much courage shape the clay gently into block form the ridge on a smooth surface is a bump or floor hedge apples may stain your hands green quench your first then eat the crackers tight culls get limp on rainy days,"Harvard list number 29 The shelves were bare of both jam or crackers A joy to every child is the swan boat All sat frozen and watched the screen A cloud of dust stung his tender eyes To reach the end he needs much courage Shape the clay gently into block form A ridge on a smooth surface is a bump or flaw Hedge apples may stain your hands green Quench your thirst, then eat the crackers Tight curls get limp on rainy days"
0.16666666666666666,0.16666666666666666,0.30555555555555547,Wav2Vec2,Harvard list 30.wav,3.959559202194214,harvard list number thirty the mute muffled the high tones of the horn the gold ring fits only a pierced ear the old pan was covered with hard fudge watc the log float in the wide river the note on the stalk of wheat grew daily the heap of fallen leaves was set on fire wright fast if you want to finish early his shirt was clean but one button was gone the barrel of bier was a brew of molt and hops tin cans are absent from store shelves,Harvard list number 30 The mute muffled the high tones of the horn The gold ring fits only a pierced ear The old pan was covered with hard fudge Watch the log float in the wide river The node on the stalk of wheat grew daily The heap of fallen leaves was set on fire Write fast if you want to finish early His shirt was clean but one button was gone The barrel of beer was a brew of malt and hops Tin cans are absent from store shelves
